CustomerID,Name,Age,TotalSpend ($),Email
17710,Matthew Hughes,63,6409,matthew.hughes@example.com
17711,Robert Ward,20,8106,robert.ward@example.com
17712,Lance Lindsey,23,3168,lance.lindsey@example.com
17713,Nathan Brennan,60,5410,nathan.brennan@example.com
17714,Michele Sanders,28,5822,michele.sanders@example.com
17715,Michele Jackson,25,8004,michele.jackson@example.com
17716,Jennifer Davis,29,1349,jennifer.davis@example.com
17717,Claire Clark,46,7679,claire.clark@example.com
17718,Miguel Olson,42,9478,miguel.olson@example.com
17719,Alexander Klein,24,3959,alexander.klein@example.com
17720,Mr. Christopher Garcia,27,5554,mr..christopher.garcia@example.com
17721,Kimberly Adams,51,7565,kimberly.adams@example.com
17722,Shelly Clark,58,1900,shelly.clark@example.com
17723,Rachael Moore,40,772,rachael.moore@example.com
17724,Alex Turner,63,7709,alex.turner@example.com
17725,Darlene Thomas,38,3398,darlene.thomas@example.com
17726,Robert Sweeney,53,5202,robert.sweeney@example.com
17727,Haley Wright,61,4653,haley.wright@example.com
17728,Micheal Brown PhD,33,4952,micheal.brown.phd@example.com
17729,Nicole Orr,56,8511,nicole.orr@example.com
17730,Kristin Johnson,18,885,kristin.johnson@example.com
17731,Michele Guerrero,38,4353,michele.guerrero@example.com
17732,Tina Robinson,22,4857,tina.robinson@example.com
17733,Jennifer Baker,35,7099,jennifer.baker@example.com
17734,Samuel Joyce,52,7979,samuel.joyce@example.com
17735,Matthew Stephens,18,7887,matthew.stephens@example.com
17736,Cathy Moran,38,4466,cathy.moran@example.com
17737,Teresa Knight,28,3428,teresa.knight@example.com
17738,Brittany Blake,39,586,brittany.blake@example.com
17739,Sean Stone,20,9134,sean.stone@example.com
17740,Kathleen Hawkins,23,8096,kathleen.hawkins@example.com
17741,Kelly Cole,20,7437,kelly.cole@example.com
17742,Rachel Huang,57,1338,rachel.huang@example.com
17743,Adrian Brooks,57,8332,adrian.brooks@example.com
17744,Gordon Ayala,19,4802,gordon.ayala@example.com
17745,Zachary Baker,43,5154,zachary.baker@example.com
17746,Ronald Willis,37,9863,ronald.willis@example.com
17747,Brandon Boyd,19,2297,brandon.boyd@example.com
17748,Elaine Richardson,61,3323,elaine.richardson@example.com
17749,Kristen Griffin,23,6929,kristen.griffin@example.com
17750,Claudia Trevino,32,4984,claudia.trevino@example.com
17751,Mrs. Chelsey Alvarez DDS,23,8441,mrs..chelsey.alvarez.dds@example.com
17752,Jeanette Golden,21,8722,jeanette.golden@example.com
17753,Lindsay Carney,40,1232,lindsay.carney@example.com
17754,Cindy Myers,41,1361,cindy.myers@example.com
17755,Jason Durham,57,1936,jason.durham@example.com
17756,Mark Thomas,30,5370,mark.thomas@example.com
17757,Jennifer Stephenson,56,3560,jennifer.stephenson@example.com
17758,Ashley Fitzpatrick,39,1223,ashley.fitzpatrick@example.com
17759,Michael Duncan,33,8864,michael.duncan@example.com
17760,Rachel Bennett,52,3191,rachel.bennett@example.com
17761,Carla Bowman,44,7820,carla.bowman@example.com
17762,Douglas Gomez,47,4342,douglas.gomez@example.com
17763,Mary Bailey,61,6053,mary.bailey@example.com
17764,Nicole Ortiz,53,4643,nicole.ortiz@example.com
17765,Frederick Suarez,21,1366,frederick.suarez@example.com
17766,Lisa Hancock,55,9228,lisa.hancock@example.com
17767,Erica Kelley,44,4888,erica.kelley@example.com
17768,Angela Roberts,20,1445,angela.roberts@example.com
17769,Deborah Pope,52,1585,deborah.pope@example.com
17770,Daniel Harrington,30,2816,daniel.harrington@example.com
17771,Carrie Simpson,54,2291,carrie.simpson@example.com
17772,Michael Bullock,61,5381,michael.bullock@example.com
17773,Valerie Ross,35,9448,valerie.ross@example.com
17774,Cole Adams,42,3940,cole.adams@example.com
17775,Lauren Obrien,41,6483,lauren.obrien@example.com
17776,Mary Reed,45,7104,mary.reed@example.com
17777,Brian Smith,27,1603,brian.smith@example.com
17778,Nicholas Palmer,64,7510,nicholas.palmer@example.com
17779,Seth Hill,51,2068,seth.hill@example.com
17780,Johnny Perkins,55,4714,johnny.perkins@example.com
17781,Angel Coleman,24,6939,angel.coleman@example.com
17782,Robert Roberts,47,3932,robert.roberts@example.com
17783,Gabrielle Richardson,62,9544,gabrielle.richardson@example.com
17784,Stacey Booker,26,1056,stacey.booker@example.com
17785,Dennis Waters,49,9246,dennis.waters@example.com
17786,Jessica Tran,56,4695,jessica.tran@example.com
17787,Robin Chavez,31,8336,robin.chavez@example.com
17788,Megan Lara,54,8457,megan.lara@example.com
17789,Terri Silva,30,1057,terri.silva@example.com
17790,Chelsea Todd,60,7568,chelsea.todd@example.com
17791,Gregory Herrera,51,5607,gregory.herrera@example.com
17792,Courtney Hernandez,53,5008,courtney.hernandez@example.com
17793,Kelsey Frank,42,6768,kelsey.frank@example.com
17794,Julie Ferguson,25,6454,julie.ferguson@example.com
17795,Jessica Gates,57,1866,jessica.gates@example.com
17796,Crystal Vargas,39,2834,crystal.vargas@example.com
17797,Timothy Juarez,54,7184,timothy.juarez@example.com
17798,Karen Campbell,27,6292,karen.campbell@example.com
17799,Jordan Love,60,4851,jordan.love@example.com
17800,Marc Nelson,28,3544,marc.nelson@example.com
17801,Darrell Lopez,19,7211,darrell.lopez@example.com
17802,Sean Green,32,4327,sean.green@example.com
17803,Angela Smith,48,2536,angela.smith@example.com
17804,Walter Padilla,46,7312,walter.padilla@example.com
17805,Amanda Jones,27,4577,amanda.jones@example.com
17806,Russell Rogers,25,2006,russell.rogers@example.com
17807,Michael Henderson,19,3263,michael.henderson@example.com
17808,Susan Beltran,32,5490,susan.beltran@example.com
17809,Kathryn Huerta,36,1707,kathryn.huerta@example.com
17810,David Moore,18,9105,david.moore@example.com
17811,Kelsey Gross,49,5987,kelsey.gross@example.com
17812,Troy Esparza,45,1741,troy.esparza@example.com
17813,Evan Hernandez DVM,36,3558,evan.hernandez.dvm@example.com
17814,Krista Waters,38,2563,krista.waters@example.com
17815,Savannah Herrera,52,9050,savannah.herrera@example.com
17816,Austin Howard,51,2176,austin.howard@example.com
17817,Rachel Todd,32,8805,rachel.todd@example.com
17818,Christopher Clark,61,8251,christopher.clark@example.com
17819,Alyssa Gibson,61,3090,alyssa.gibson@example.com
17820,Jimmy Nixon,35,7872,jimmy.nixon@example.com
17821,Hailey Short,57,5576,hailey.short@example.com
17822,Lee Leblanc,33,7224,lee.leblanc@example.com
17823,Richard Avery,27,1387,richard.avery@example.com
17824,Frances Reid,26,8009,frances.reid@example.com
17825,Matthew Lang,42,1354,matthew.lang@example.com
17826,Richard Fowler,44,8641,richard.fowler@example.com
17827,Shirley Morgan,58,8457,shirley.morgan@example.com
17828,Wendy Davis,31,4002,wendy.davis@example.com
17829,Joseph Kline,56,1571,joseph.kline@example.com
17830,Jason Mckay,40,2079,jason.mckay@example.com
17831,Sydney Miller,39,5727,sydney.miller@example.com
17832,Michelle Lopez,35,4541,michelle.lopez@example.com
17833,Mrs. Christine Gonzalez,30,1156,mrs..christine.gonzalez@example.com
17834,Jennifer Mcpherson,31,1900,jennifer.mcpherson@example.com
17835,Elijah Bentley,51,6515,elijah.bentley@example.com
17836,Victoria Moore,24,3543,victoria.moore@example.com
17837,Roy Sullivan,26,9567,roy.sullivan@example.com
17838,Sean Rodriguez,22,7284,sean.rodriguez@example.com
17839,Melvin Gutierrez,29,1497,melvin.gutierrez@example.com
17840,Linda Bell,47,1576,linda.bell@example.com
17841,Scott Murray,41,8817,scott.murray@example.com
17842,Cindy Hall,50,2054,cindy.hall@example.com
17843,Joshua Knight,53,3081,joshua.knight@example.com
17844,Meredith Wade,60,4776,meredith.wade@example.com
17845,Stephanie Clay,51,5915,stephanie.clay@example.com
17846,Caitlyn Williams,63,7951,caitlyn.williams@example.com
17847,Shannon Jackson,35,2161,shannon.jackson@example.com
17848,Joseph Shields,22,2100,joseph.shields@example.com
17849,William Evans,31,566,william.evans@example.com
17850,Michael Richardson,26,1618,michael.richardson@example.com
17851,Angela Lamb,46,9668,angela.lamb@example.com
17852,Terry Hicks,50,5558,terry.hicks@example.com
17853,Heather Holden,46,7658,heather.holden@example.com
17854,John Wiggins,38,8132,john.wiggins@example.com
17855,Joseph Francis,18,1331,joseph.francis@example.com
17856,Beverly Alvarado,45,7354,beverly.alvarado@example.com
17857,Sara York,22,7011,sara.york@example.com
17858,Jerry Kelly,46,8620,jerry.kelly@example.com
17859,Veronica Bauer,42,9073,veronica.bauer@example.com
17860,Jon Johnson,21,6425,jon.johnson@example.com
17861,Gregory Brooks,28,3177,gregory.brooks@example.com
17862,Tara Oconnell DDS,55,8701,tara.oconnell.dds@example.com
17863,Mr. Micheal Mullen,29,7668,mr..micheal.mullen@example.com
17864,Lauren Weaver,54,6138,lauren.weaver@example.com
17865,Lawrence Proctor,29,7430,lawrence.proctor@example.com
17866,Patricia Davis,63,738,patricia.davis@example.com
17867,Joe Martin,32,3614,joe.martin@example.com
17868,Reginald Livingston,58,6330,reginald.livingston@example.com
17869,Patrick Juarez,42,9353,patrick.juarez@example.com
17870,Joel Weaver,59,2030,joel.weaver@example.com
17871,Adam Perez,20,8107,adam.perez@example.com
17872,Rose Mack,35,8821,rose.mack@example.com
17873,Heather Rivas,32,2208,heather.rivas@example.com
17874,Crystal Francis,44,2598,crystal.francis@example.com
17875,Jennifer Shields,39,7575,jennifer.shields@example.com
17876,Jessica Taylor,20,2189,jessica.taylor@example.com
17877,Melissa Thomas,50,7748,melissa.thomas@example.com
17878,Patricia Lambert,29,1816,patricia.lambert@example.com
17879,Christopher Johnston,54,6185,christopher.johnston@example.com
17880,Tracy Chandler,20,4668,tracy.chandler@example.com
17881,Gary Mcguire,24,2179,gary.mcguire@example.com
17882,Kimberly Phillips,45,731,kimberly.phillips@example.com
17883,Elizabeth Rojas,49,4102,elizabeth.rojas@example.com
17884,Michael Nielsen,31,2308,michael.nielsen@example.com
17885,Anthony Rivera,22,7822,anthony.rivera@example.com
17886,Christina Ortega,46,9006,christina.ortega@example.com
17887,Thomas Wilson,54,1057,thomas.wilson@example.com
17888,Michael Morris,29,2292,michael.morris@example.com
17889,Jessica Perez,32,3761,jessica.perez@example.com
17890,Richard Lewis,18,1046,richard.lewis@example.com
17891,John Green,34,3184,john.green@example.com
17892,Mitchell Olsen,35,7169,mitchell.olsen@example.com
17893,Austin Schwartz DDS,18,2773,austin.schwartz.dds@example.com
17894,Eric Simpson,62,7011,eric.simpson@example.com
17895,Roger George,18,8438,roger.george@example.com
17896,Lindsey Simmons,60,7921,lindsey.simmons@example.com
17897,Melinda Galloway,30,6196,melinda.galloway@example.com
17898,Tracy Lindsey,62,4173,tracy.lindsey@example.com
17899,Steven Dougherty,22,7147,steven.dougherty@example.com
17900,Amber Cain,25,6123,amber.cain@example.com
17901,Dr. Samantha Baker MD,26,4404,dr..samantha.baker.md@example.com
17902,Stephanie Bradley,27,6710,stephanie.bradley@example.com
17903,Haley Mejia,37,5303,haley.mejia@example.com
17904,Jason Anderson,61,972,jason.anderson@example.com
17905,Tyler Johnson,49,4327,tyler.johnson@example.com
17906,Richard Perkins,51,1025,richard.perkins@example.com
17907,Deborah Herrera,37,2812,deborah.herrera@example.com
17908,Lisa Watkins,20,3634,lisa.watkins@example.com
17909,Edwin Johnson,61,8757,edwin.johnson@example.com
17910,Anna Flores,26,875,anna.flores@example.com
17911,Monique Johnson,39,8742,monique.johnson@example.com
17912,Brooke Warren,50,3040,brooke.warren@example.com
17913,Shannon Johnson,48,5577,shannon.johnson@example.com
17914,Joseph Guzman,53,5359,joseph.guzman@example.com
17915,Elizabeth Mathews,28,6638,elizabeth.mathews@example.com
17916,Crystal Howard,22,2190,crystal.howard@example.com
17917,Anna Baker,56,9832,anna.baker@example.com
17918,Francisco Whitehead,29,6053,francisco.whitehead@example.com
17919,Matthew Walker,18,8137,matthew.walker@example.com
17920,Michael Diaz,61,1491,michael.diaz@example.com
17921,Leonard Smith,43,2532,leonard.smith@example.com
17922,Lisa Wilkerson,42,4555,lisa.wilkerson@example.com
17923,Kevin Owens,31,6656,kevin.owens@example.com
17924,Grant Abbott,41,2560,grant.abbott@example.com
17925,Katrina Weiss,21,9445,katrina.weiss@example.com
17926,Jared Jones,48,4869,jared.jones@example.com
17927,Antonio Johnson,23,8659,antonio.johnson@example.com
17928,Sarah Martinez,60,653,sarah.martinez@example.com
17929,Dylan Johnson,55,2959,dylan.johnson@example.com
17930,Justin Hopkins,60,3965,justin.hopkins@example.com
17931,Richard Love,43,1440,richard.love@example.com
17932,Christina Gilbert,51,4978,christina.gilbert@example.com
17933,Christopher Boyd,20,879,christopher.boyd@example.com
17934,Tyrone May,29,6282,tyrone.may@example.com
17935,Jennifer Ferguson,38,7574,jennifer.ferguson@example.com
17936,Michael Terry,19,6386,michael.terry@example.com
17937,Jonathan Love,36,1830,jonathan.love@example.com
17938,Christopher Glenn,50,4068,christopher.glenn@example.com
17939,Kathryn Dickson,29,9511,kathryn.dickson@example.com
17940,Adam Bridges,36,2140,adam.bridges@example.com
17941,Brooke Washington,60,8969,brooke.washington@example.com
17942,Cody Ali,52,6819,cody.ali@example.com
17943,Heather Ford,54,3129,heather.ford@example.com
17944,Brian Smith,33,1445,brian.smith@example.com
17945,Bradley Ferguson,55,5904,bradley.ferguson@example.com
17946,Joshua Harris,56,9950,joshua.harris@example.com
17947,Dr. Tonya King,43,3788,dr..tonya.king@example.com
17948,Michael Gomez,36,1706,michael.gomez@example.com
17949,Dr. Joseph Smith,26,5135,dr..joseph.smith@example.com
17950,Christopher Cummings,45,4689,christopher.cummings@example.com
17951,Alisha Fox,34,8568,alisha.fox@example.com
17952,Ashley Gallagher,36,2834,ashley.gallagher@example.com
17953,Michelle Ramirez,31,7972,michelle.ramirez@example.com
17954,Steven Thompson MD,51,5992,steven.thompson.md@example.com
17955,Stephen Johnson,35,1686,stephen.johnson@example.com
17956,Kyle Brooks,55,2970,kyle.brooks@example.com
17957,Mary Ochoa,35,4985,mary.ochoa@example.com
17958,Margaret Mendez,62,3698,margaret.mendez@example.com
17959,Dennis Smith,56,8996,dennis.smith@example.com
17960,Edward Schwartz,25,2812,edward.schwartz@example.com
17961,Mallory Conley,62,3765,mallory.conley@example.com
17962,Joseph Nelson,36,2105,joseph.nelson@example.com
17963,Joseph Garcia,43,5587,joseph.garcia@example.com
17964,James Delgado,39,1432,james.delgado@example.com
17965,Jacqueline Rodriguez,20,5740,jacqueline.rodriguez@example.com
17966,Regina Scott,20,5485,regina.scott@example.com
17967,Jeffrey Murray,53,2290,jeffrey.murray@example.com
17968,Jessica White,60,2952,jessica.white@example.com
17969,Brandon Coffey,38,1684,brandon.coffey@example.com
17970,Richard Morales,53,1860,richard.morales@example.com
17971,James Acosta,51,3381,james.acosta@example.com
17972,Maureen Silva,59,5459,maureen.silva@example.com
17973,Angie Gonzalez,64,7917,angie.gonzalez@example.com
17974,Julian Gutierrez,47,7394,julian.gutierrez@example.com
17975,Kenneth Ryan,40,7581,kenneth.ryan@example.com
17976,Elizabeth Foster,48,5462,elizabeth.foster@example.com
17977,Eric Lin,19,9247,eric.lin@example.com
17978,Michael Frey,22,7846,michael.frey@example.com
17979,Jonathan Scott,56,1871,jonathan.scott@example.com
17980,Cindy Tanner,34,4734,cindy.tanner@example.com
17981,Heather Turner,23,4614,heather.turner@example.com
17982,Deborah Sanchez,51,8069,deborah.sanchez@example.com
17983,Jeffrey Smith,30,7813,jeffrey.smith@example.com
17984,Melissa Sullivan,63,4253,melissa.sullivan@example.com
17985,Tammy Sanders,51,9452,tammy.sanders@example.com
17986,Amy Singleton,55,9022,amy.singleton@example.com
17987,Mary Woods,36,3118,mary.woods@example.com
17988,Mrs. Robin Bradley MD,43,2291,mrs..robin.bradley.md@example.com
17989,Preston Wilson,52,4102,preston.wilson@example.com
17990,Joshua Wilson,31,8665,joshua.wilson@example.com
17991,James Moody,30,9465,james.moody@example.com
17992,Richard Brown,57,520,richard.brown@example.com
17993,Joann Bird,58,9336,joann.bird@example.com
17994,Mark Snyder,23,1984,mark.snyder@example.com
17995,Teresa Lee,27,2919,teresa.lee@example.com
17996,Mr. Duane Smith DDS,58,3327,mr..duane.smith.dds@example.com
17997,Michael Parker,22,879,michael.parker@example.com
17998,Ashley Vasquez,55,3272,ashley.vasquez@example.com
17999,Kimberly Walters,37,5309,kimberly.walters@example.com
18000,Brett Martinez,37,5053,brett.martinez@example.com
18001,Gerald Cross,30,5777,gerald.cross@example.com
18002,Karina Davenport,58,2212,karina.davenport@example.com
18003,Heather Knox MD,38,8427,heather.knox.md@example.com
18004,Catherine Christensen,44,2016,catherine.christensen@example.com
18005,Michael Booth,32,4865,michael.booth@example.com
18006,Kelly Alexander MD,58,2313,kelly.alexander.md@example.com
18007,Tammy Flores,58,7630,tammy.flores@example.com
18008,Cheryl Mcdonald,22,3018,cheryl.mcdonald@example.com
18009,Jessica Bernard,38,3558,jessica.bernard@example.com
18010,Heather Thompson,56,651,heather.thompson@example.com
18011,Heather Garner,51,2104,heather.garner@example.com
18012,Jessica Miranda,23,7374,jessica.miranda@example.com
18013,Kevin Ortiz,39,9916,kevin.ortiz@example.com
18014,Laura Williams,41,7045,laura.williams@example.com
18015,Nicholas Mooney,19,9927,nicholas.mooney@example.com
18016,Adam Hernandez,32,4656,adam.hernandez@example.com
18017,Michael Mitchell,47,9084,michael.mitchell@example.com
18018,Jenna Leonard,50,9116,jenna.leonard@example.com
18019,Christopher Tran,47,2660,christopher.tran@example.com
